시도,시구군,읍면동,지번,아파트명,전체주소,전용면적,층,건축년도,거래년도,거래월,거래금액,위도,경도,FCN예측값
충청남도,논산시,강경읍 황산리,11월 02일,보성리버맨션,충청남도 논산시 강경읍 황산리 11-2 보성리버맨션,59.6,14,1993,2017,11,,36.1609,127.0126,6.26E+07
충청남도,논산시,연무읍 동산리,903-17,기산아파트,충청남도 논산시 연무읍 동산리 903-17 기산아파트,84.84,14,1997,2017,11,,36.1339,127.1015,1.15E+08
충청남도,논산시,연무읍 안심리,1065-34,논산월야아파트,충청남도 논산시 연무읍 안심리 1065-34 논산월야아파트,59.85,8,1998,2017,11,,36.1424,127.1029,6.13E+07
충청남도,당진시,시곡동 ,136-1,우민늘사랑아파트,충청남도 당진시 시곡동 136-1 우민늘사랑아파트,59.94,16,2007,2017,11,,36.9013,126.6759,9.80E+07
충청남도,당진시,시곡동 ,136-1,우민늘사랑아파트,충청남도 당진시 시곡동 136-1 우민늘사랑아파트,59.94,10,2007,2017,11,,36.9013,126.6759,9.54E+07
충청남도,당진시,시곡동 ,136-1,우민늘사랑아파트,충청남도 당진시 시곡동 136-1 우민늘사랑아파트,59.94,12,2007,2017,11,,36.9013,126.6759,9.56E+07
충청남도,당진시,원당동 ,1255,당진원당리한라비발디아파트,충청남도 당진시 원당동 1255 당진원당리한라비발디아파트,101.88,21,2009,2017,11,,36.9072,126.6424,2.85E+08
충청남도,당진시,원당동 ,1257,당진원당이안,충청남도 당진시 원당동 1257 당진원당이안,85,20,2012,2017,11,,36.9051,126.6442,2.58E+08
충청남도,당진시,원당동 ,1257,당진원당이안,충청남도 당진시 원당동 1257 당진원당이안,101.88,4,2012,2017,11,,36.9051,126.6442,2.63E+08
충청남도,당진시,읍내동 ,1061,하늘채아파트,충청남도 당진시 읍내동 1061 하늘채아파트,84.96,3,2005,2017,11,,36.892,126.6407,1.98E+08
충청남도,당진시,읍내동 ,1061,하늘채아파트,충청남도 당진시 읍내동 1061 하늘채아파트,84.96,17,2005,2017,11,,36.892,126.6407,2.19E+08
충청남도,당진시,읍내동 ,1448,남산공원휴먼빌아파트,충청남도 당진시 읍내동 1448 남산공원휴먼빌아파트,99.97,5,2010,2017,11,,36.8914,126.6345,2.61E+08
충청남도,당진시,읍내동 ,1451,당진1차푸르지오,충청남도 당진시 읍내동 1451 당진1차푸르지오,84.95,18,2011,2017,11,,36.899,126.6258,2.63E+08
충청남도,당진시,읍내동 ,1451,당진1차푸르지오,충청남도 당진시 읍내동 1451 당진1차푸르지오,84.95,11,2011,2017,11,,36.899,126.6258,2.56E+08
충청남도,당진시,읍내동 ,1451,당진1차푸르지오,충청남도 당진시 읍내동 1451 당진1차푸르지오,127.74,6,2011,2017,11,,36.899,126.6258,3.46E+08
충청남도,당진시,읍내동 ,1451,당진1차푸르지오,충청남도 당진시 읍내동 1451 당진1차푸르지오,84.95,9,2011,2017,11,,36.899,126.6258,2.55E+08
충청남도,당진시,읍내동 ,1451,당진1차푸르지오,충청남도 당진시 읍내동 1451 당진1차푸르지오,84.95,10,2011,2017,11,,36.899,126.6258,2.56E+08
충청남도,당진시,읍내동 ,1451,당진1차푸르지오,충청남도 당진시 읍내동 1451 당진1차푸르지오,84.95,4,2011,2017,11,,36.899,126.6258,2.46E+08
충청남도,당진시,읍내동 ,1451,당진1차푸르지오,충청남도 당진시 읍내동 1451 당진1차푸르지오,85,17,2011,2017,11,,36.899,126.6258,2.64E+08
충청남도,당진시,읍내동 ,1451,당진1차푸르지오,충청남도 당진시 읍내동 1451 당진1차푸르지오,84.95,13,2011,2017,11,,36.899,126.6258,2.58E+08
충청남도,당진시,읍내동 ,1451,당진1차푸르지오,충청남도 당진시 읍내동 1451 당진1차푸르지오,85,18,2011,2017,11,,36.899,126.6258,2.65E+08
충청남도,당진시,읍내동 ,1451,당진1차푸르지오,충청남도 당진시 읍내동 1451 당진1차푸르지오,85,10,2011,2017,11,,36.899,126.6258,2.58E+08
충청남도,당진시,읍내동 ,1486,당진2차푸르지오,충청남도 당진시 읍내동 1486 당진2차푸르지오,84.95,3,2016,2017,11,,36.9,126.6279,3.15E+08
충청남도,당진시,읍내동 ,1486,당진2차푸르지오,충청남도 당진시 읍내동 1486 당진2차푸르지오,74.98,10,2016,2017,11,,36.9,126.6279,2.62E+08
충청남도,당진시,채운동 ,1120,대동다:숲아파트,충청남도 당진시 채운동 1120 대동다:숲아파트,84.78,5,2009,2017,11,,36.8995,126.6218,2.12E+08
충청남도,당진시,채운동 ,1120,대동다:숲아파트,충청남도 당진시 채운동 1120 대동다:숲아파트,84.76,5,2009,2017,11,,36.8995,126.6218,2.11E+08
충청남도,당진시,채운동 ,1120,대동다:숲아파트,충청남도 당진시 채운동 1120 대동다:숲아파트,84.78,8,2009,2017,11,,36.8995,126.6218,2.18E+08
충청남도,당진시,채운동 ,1120,대동다:숲아파트,충청남도 당진시 채운동 1120 대동다:숲아파트,126.66,7,2009,2017,11,,36.8995,126.6218,2.80E+08
충청남도,당진시,채운동 ,1120,대동다:숲아파트,충청남도 당진시 채운동 1120 대동다:숲아파트,84.76,7,2009,2017,11,,36.8995,126.6218,2.16E+08
충청남도,당진시,채운동 ,1127,당진채운코아루1차,충청남도 당진시 채운동 1127 당진채운코아루1차,84.94,3,2010,2017,11,,36.8944,126.6215,2.04E+08
충청남도,당진시,채운동 ,1127,당진채운코아루1차,충청남도 당진시 채운동 1127 당진채운코아루1차,84.94,16,2010,2017,11,,36.8944,126.6215,1.99E+08
충청남도,당진시,채운동 ,1127,당진채운코아루1차,충청남도 당진시 채운동 1127 당진채운코아루1차,84.94,9,2010,2017,11,,36.8944,126.6215,2.12E+08
충청남도,당진시,채운동 ,1127,당진채운코아루1차,충청남도 당진시 채운동 1127 당진채운코아루1차,84.94,13,2010,2017,11,,36.8944,126.6215,2.09E+08
충청남도,당진시,채운동 ,1127,당진채운코아루1차,충청남도 당진시 채운동 1127 당진채운코아루1차,84.94,14,2010,2017,11,,36.8944,126.6215,2.05E+08
충청남도,당진시,채운동 ,1127,당진채운코아루1차,충청남도 당진시 채운동 1127 당진채운코아루1차,120.16,5,2010,2017,11,,36.8944,126.6215,2.46E+08
충청남도,당진시,채운동 ,1127,당진채운코아루1차,충청남도 당진시 채운동 1127 당진채운코아루1차,84.94,2,2010,2017,11,,36.8944,126.6215,2.07E+08
충청남도,당진시,채운동 ,1127,당진채운코아루1차,충청남도 당진시 채운동 1127 당진채운코아루1차,84.94,4,2010,2017,11,,36.8944,126.6215,2.06E+08
충청남도,당진시,석문면 삼봉리,924-12,당진정우,충청남도 당진시 석문면 삼봉리 924-12 당진정우,59.88,2,1994,2017,11,,37.0115,126.5369,3.38E+07
충청남도,당진시,송악읍 가학리,690,송악e편한세상,충청남도 당진시 송악읍 가학리 690 송악e편한세상,99.89,3,2010,2017,11,,36.9051,126.6951,2.25E+08
충청남도,당진시,송악읍 기지시리,51,송악아파트,충청남도 당진시 송악읍 기지시리 51 송악아파트,42.48,5,1996,2017,11,,36.8973,126.6944,3.91E+07
충청남도,당진시,신평면 거산리,191,두성아파트,충청남도 당진시 신평면 거산리 191 두성아파트,59.6,10,1996,2017,11,,36.8804,126.7536,7.79E+07
충청남도,당진시,신평면 금천리,1642,당진신평LIG리가아파트,충청남도 당진시 신평면 금천리 1642 당진신평LIG리가아파트,85,6,2010,2017,11,,36.8836,126.7773,1.79E+08
충청남도,당진시,우강면 송산리,Mar-75,청산아파트,충청남도 당진시 우강면 송산리 75-3 청산아파트,59.94,2,2001,2017,11,,36.8218,126.788,7.23E+07
충청남도,보령시,대천동 ,137-70,아남아파트,충청남도 보령시 대천동 137-70 아남아파트,84.78,6,2000,2017,11,,36.3547,126.5992,1.12E+08
충청남도,보령시,대천동 ,618-34,시티타워,충청남도 보령시 대천동 618-34 시티타워,121.49,4,2005,2017,11,,36.3508,126.5992,1.75E+08
충청남도,보령시,대천동 ,618-34,시티타워,충청남도 보령시 대천동 618-34 시티타워,121.49,15,2005,2017,11,,36.3508,126.5992,1.82E+08
충청남도,보령시,동대동 ,1963,광명샤인빌,충청남도 보령시 동대동 1963 광명샤인빌,84.95,7,2006,2017,11,,36.3508,126.6126,1.91E+08
충청남도,보령시,동대동 ,1963,광명샤인빌,충청남도 보령시 동대동 1963 광명샤인빌,84.95,2,2006,2017,11,,36.3508,126.6126,1.71E+08
충청남도,보령시,동대동 ,414-10,"동대주공1차,2차,3차아파트","충청남도 보령시 동대동 414-10 동대주공1차,2차,3차아파트",39.99,4,1993,2017,11,,36.3436,126.6049,4.97E+07
충청남도,보령시,명천동 ,389,"명천주공3,4,5차아파트","충청남도 보령시 명천동 389 명천주공3,4,5차아파트",49.97,14,1996,2017,11,,36.3418,126.6074,9.39E+07
충청남도,보령시,명천동 ,389,"명천주공3,4,5차아파트","충청남도 보령시 명천동 389 명천주공3,4,5차아파트",49.97,6,1997,2017,11,,36.3418,126.6074,9.13E+07
충청남도,보령시,명천동 ,389,"명천주공3,4,5차아파트","충청남도 보령시 명천동 389 명천주공3,4,5차아파트",49.97,11,1997,2017,11,,36.3418,126.6074,9.15E+07
충청남도,보령시,명천동 ,389,"명천주공3,4,5차아파트","충청남도 보령시 명천동 389 명천주공3,4,5차아파트",59.8,6,1998,2017,11,,36.3418,126.6074,1.13E+08
충청남도,보령시,명천동 ,389,"명천주공3,4,5차아파트","충청남도 보령시 명천동 389 명천주공3,4,5차아파트",59.8,13,1998,2017,11,,36.3418,126.6074,1.12E+08
충청남도,보령시,명천동 ,389,"명천주공3,4,5차아파트","충청남도 보령시 명천동 389 명천주공3,4,5차아파트",59.8,2,1998,2017,11,,36.3418,126.6074,1.08E+08
충청남도,보령시,명천동 ,436,명천주공1차아파트,충청남도 보령시 명천동 436 명천주공1차아파트,39.69,5,1989,2017,11,,36.3409,126.6026,5.89E+07
충청남도,보령시,명천동 ,436,명천주공1차아파트,충청남도 보령시 명천동 436 명천주공1차아파트,47.01,2,1989,2017,11,,36.3409,126.6026,6.93E+07
충청남도,보령시,신흑동 ,1634-6,산호아파트,충청남도 보령시 신흑동 1634-6 산호아파트,58.63,5,1996,2017,11,,36.3099,126.5182,1.02E+08
충청남도,보령시,신흑동 ,1634-6,산호아파트,충청남도 보령시 신흑동 1634-6 산호아파트,58.63,13,1996,2017,11,,36.3099,126.5182,1.04E+08
충청남도,보령시,신흑동 ,911-51,시영아파트,충청남도 보령시 신흑동 911-51 시영아파트,37.47,4,1991,2017,11,,36.3232,126.5109,4.61E+07
충청남도,보령시,죽정동 ,743,대우아파트,충청남도 보령시 죽정동 743 대우아파트,59.95,16,1997,2017,11,,36.3597,126.5954,9.85E+07
충청남도,보령시,죽정동 ,743,대우아파트,충청남도 보령시 죽정동 743 대우아파트,84.96,10,1997,2017,11,,36.3597,126.5954,1.20E+08
충청남도,보령시,죽정동 ,743,대우아파트,충청남도 보령시 죽정동 743 대우아파트,84.96,8,1997,2017,11,,36.3597,126.5954,1.20E+08
충청남도,보령시,죽정동 ,775-1,성지리벨루스,충청남도 보령시 죽정동 775-1 성지리벨루스,84.58,12,2004,2017,11,,36.3618,126.6018,1.70E+08
충청남도,보령시,웅천읍 대창리,391-1,웅천세아아파트,충청남도 보령시 웅천읍 대창리 391-1 웅천세아아파트,49.9,4,1995,2017,11,,36.2318,126.6044,6.56E+07
충청남도,부여군,규암면 반산리,307,대동황토방아파트,충청남도 부여군 규암면 반산리 307 대동황토방아파트,84.54,4,2002,2017,11,,36.2725,126.8625,1.14E+08
충청남도,부여군,부여읍 동남리,190-2,신안빌라,충청남도 부여군 부여읍 동남리 190-2 신안빌라,73.31,4,1995,2017,11,,36.2733,126.9101,7.15E+07
충청남도,부여군,부여읍 동남리,41,동남아파트,충청남도 부여군 부여읍 동남리 41 동남아파트,39.3,1,1988,2017,11,,36.2739,126.9174,4.77E+07
충청남도,부여군,부여읍 동남리,41,동남아파트,충청남도 부여군 부여읍 동남리 41 동남아파트,47.04,1,1986,2017,11,,36.2739,126.9174,5.57E+07
충청남도,서산시,갈산동 ,192,세창리베하우스,충청남도 서산시 갈산동 192 세창리베하우스,84.78,9,2002,2017,11,,36.7862,126.432,1.15E+08
충청남도,서산시,동문동 ,1257,현진에버빌,충청남도 서산시 동문동 1257 현진에버빌,83.66,13,2007,2017,11,,36.7924,126.457,2.12E+08
충청남도,서산시,동문동 ,1259,서산동문동한라비발디,충청남도 서산시 동문동 1259 서산동문동한라비발디,138.52,13,2006,2017,11,,36.7829,126.4659,3.88E+08
충청남도,서산시,동문동 ,137-2,현대아파트,충청남도 서산시 동문동 137-2 현대아파트,59.76,12,1996,2017,11,,36.7801,126.463,1.17E+08
충청남도,서산시,동문동 ,137-2,현대아파트,충청남도 서산시 동문동 137-2 현대아파트,59.76,18,1996,2017,11,,36.7801,126.463,1.14E+08
충청남도,서산시,동문동 ,Jan-71,동문동코아루아파트,충청남도 서산시 동문동 71-1 동문동코아루아파트,158.13,6,2007,2017,11,,36.7863,126.4652,3.70E+08
충청남도,서산시,동문동 ,Jan-71,동문동코아루아파트,충청남도 서산시 동문동 71-1 동문동코아루아파트,84.98,5,2007,2017,11,,36.7863,126.4652,2.24E+08
충청남도,서산시,동문동 ,Jan-71,동문동코아루아파트,충청남도 서산시 동문동 71-1 동문동코아루아파트,130.74,9,2007,2017,11,,36.7863,126.4652,3.26E+08
충청남도,서산시,석남동 ,104-1,센스빌,충청남도 서산시 석남동 104-1 센스빌,59.92,4,2003,2017,11,,36.7676,126.4575,1.62E+08
충청남도,서산시,석남동 ,104-1,센스빌,충청남도 서산시 석남동 104-1 센스빌,51.74,11,2003,2017,11,,36.7676,126.4575,1.34E+08
충청남도,서산시,석남동 ,104-1,센스빌,충청남도 서산시 석남동 104-1 센스빌,51.74,13,2003,2017,11,,36.7676,126.4575,1.34E+08
충청남도,서산시,석남동 ,35-24,영진크로바아파트,충청남도 서산시 석남동 35-24 영진크로바아파트,113.58,8,1993,2017,11,,36.77,126.4553,1.49E+08
충청남도,서산시,석림동 ,463-1,주공아파트,충청남도 서산시 석림동 463-1 주공아파트,58.14,1,1996,2017,11,,36.7715,126.4637,9.38E+07
충청남도,서산시,석림동 ,590-1,석림한성필하우스,충청남도 서산시 석림동 590-1 석림한성필하우스,75.53,3,2007,2017,11,,36.7749,126.4674,2.18E+08
충청남도,서산시,석림동 ,590-1,석림한성필하우스,충청남도 서산시 석림동 590-1 석림한성필하우스,84.96,14,2007,2017,11,,36.7749,126.4674,2.32E+08
충청남도,서산시,수석동 ,688-83,매화아파트,충청남도 서산시 수석동 688-83 매화아파트,45.13,4,1992,2017,11,,36.7594,126.4837,4.02E+07
충청남도,서산시,예천동 ,1328,예천한성필하우스,충청남도 서산시 예천동 1328 예천한성필하우스,84.98,8,2012,2017,11,,36.7682,126.4506,2.69E+08
충청남도,서산시,예천동 ,1328,예천한성필하우스,충청남도 서산시 예천동 1328 예천한성필하우스,84.95,12,2012,2017,11,,36.7682,126.4506,2.65E+08
충청남도,서산시,읍내동 ,624-5,부영아파트,충청남도 서산시 읍내동 624-5 부영아파트,49.72,3,1996,2017,11,,36.7839,126.4432,7.99E+07
충청남도,서산시,읍내동 ,738-6,서산롯데캐슬,충청남도 서산시 읍내동 738-6 서산롯데캐슬,84.72,9,2004,2017,11,,36.7783,126.4412,1.99E+08
충청남도,서산시,읍내동 ,738-6,서산롯데캐슬,충청남도 서산시 읍내동 738-6 서산롯데캐슬,136.72,7,2006,2017,11,,36.7783,126.4412,3.43E+08
충청남도,서산시,읍내동 ,872,삼익참드림아파트,충청남도 서산시 읍내동 872 삼익참드림아파트,84.86,3,2007,2017,11,,36.7783,126.4453,1.95E+08
충청남도,서산시,장동 ,143-4,푸른솔아파트,충청남도 서산시 장동 143-4 푸른솔아파트,48.81,3,1998,2017,11,,36.7389,126.4889,3.58E+07
충청남도,서산시,죽성동 ,05월 08일,동아2차아파트,충청남도 서산시 죽성동 5-8 동아2차아파트,46.69,2,1993,2017,11,,36.756,126.4495,5.45E+07
충청남도,서산시,죽성동 ,07월 09일,동아아파트,충청남도 서산시 죽성동 7-9 동아아파트,84,4,1992,2017,11,,36.755,126.4502,8.32E+07
충청남도,서산시,죽성동 ,Jan-74,죽성동삼성아파트,충청남도 서산시 죽성동 74-1 죽성동삼성아파트,84.93,7,1993,2017,11,,36.746,126.4473,1.01E+08
충청남도,서산시,죽성동 ,Jan-74,죽성동삼성아파트,충청남도 서산시 죽성동 74-1 죽성동삼성아파트,84.93,2,1993,2017,11,,36.746,126.4473,1.00E+08
충청남도,서산시,죽성동 ,Jan-74,죽성동삼성아파트,충청남도 서산시 죽성동 74-1 죽성동삼성아파트,126.73,4,1998,2017,11,,36.746,126.4473,1.38E+08
충청남도,서산시,죽성동 ,Jan-74,죽성동삼성아파트,충청남도 서산시 죽성동 74-1 죽성동삼성아파트,84.93,14,1998,2017,11,,36.746,126.4473,1.02E+08
충청남도,서산시,대산읍 대산리,694,대산삼호아파트,충청남도 서산시 대산읍 대산리 694 대산삼호아파트,59.83,1,1993,2017,11,,36.947,126.4267,6.03E+07
충청남도,서산시,대산읍 대산리,694,대산삼호아파트,충청남도 서산시 대산읍 대산리 694 대산삼호아파트,59.83,8,1993,2017,11,,36.947,126.4267,6.36E+07
충청남도,서산시,운산면 갈산리,769-8,서정운산마을아파트,충청남도 서산시 운산면 갈산리 769-8 서정운산마을아파트,39.9,2,2000,2017,11,,36.8113,126.5662,3.49E+07
충청남도,서산시,음암면 도당리,1550-26,한아름아파트,충청남도 서산시 음암면 도당리 1550-26 한아름아파트,59.66,7,1993,2017,11,,36.7894,126.5074,5.34E+07
충청남도,서산시,음암면 부산리,527-1,한성스위트빌,충청남도 서산시 음암면 부산리 527-1 한성스위트빌,51.51,7,2001,2017,11,,36.8074,126.4752,8.53E+07
충청남도,서산시,음암면 부산리,729-9,음암마을아파트,충청남도 서산시 음암면 부산리 729-9 음암마을아파트,51.27,1,1996,2017,11,,36.8041,126.4776,6.03E+07
충청남도,서산시,음암면 부산리,729-9,음암마을아파트,충청남도 서산시 음암면 부산리 729-9 음암마을아파트,57,6,1996,2017,11,,36.8041,126.4776,5.70E+07
충청남도,서산시,음암면 부장리,219-2,서산수림미소가아파트,충청남도 서산시 음암면 부장리 219-2 서산수림미소가아파트,59.97,8,2007,2017,11,,36.7853,126.5221,8.26E+07
충청남도,서산시,음암면 부장리,219-2,서산수림미소가아파트,충청남도 서산시 음암면 부장리 219-2 서산수림미소가아파트,84.98,1,2007,2017,11,,36.7853,126.5221,1.10E+08
충청남도,서산시,인지면 둔당리,307,산호옥마을아파트,충청남도 서산시 인지면 둔당리 307 산호옥마을아파트,84.72,6,2005,2017,11,,36.7556,126.4208,1.20E+08
충청남도,서산시,인지면 둔당리,307,산호옥마을아파트,충청남도 서산시 인지면 둔당리 307 산호옥마을아파트,59.96,10,2005,2017,11,,36.7556,126.4208,9.73E+07
충청남도,서산시,인지면 둔당리,328-2,서산청구제네스,충청남도 서산시 인지면 둔당리 328-2 서산청구제네스,84.92,9,2003,2017,11,,36.7564,126.4216,1.37E+08
충청남도,예산군,덕산면 시량리,468-1,아람파크빌,충청남도 예산군 덕산면 시량리 468-1 아람파크빌,84.96,2,2000,2017,11,,36.6864,126.6339,9.68E+07
충청남도,예산군,덕산면 시량리,468-1,아람파크빌,충청남도 예산군 덕산면 시량리 468-1 아람파크빌,84.96,6,2000,2017,11,,36.6864,126.6339,9.43E+07
충청남도,예산군,덕산면 옥계리,01월 28일,태산아파트,충청남도 예산군 덕산면 옥계리 28-1 태산아파트,37.44,3,1998,2017,11,,36.7055,126.6619,3.73E+07
충청남도,예산군,덕산면 읍내리,200-1,덕산써니벨리아파트,충청남도 예산군 덕산면 읍내리 200-1 덕산써니벨리아파트,127.44,8,2008,2017,11,,36.7045,126.6653,2.28E+08
충청남도,예산군,덕산면 읍내리,200-1,덕산써니벨리아파트,충청남도 예산군 덕산면 읍내리 200-1 덕산써니벨리아파트,113.65,7,2008,2017,11,,36.7045,126.6653,1.99E+08
충청남도,예산군,예산읍 산성리,103-1,주공아파트,충청남도 예산군 예산읍 산성리 103-1 주공아파트,49.85,12,2000,2017,11,,36.6875,126.839,7.45E+07
충청남도,예산군,예산읍 산성리,103-1,주공아파트,충청남도 예산군 예산읍 산성리 103-1 주공아파트,49.85,5,2000,2017,11,,36.6875,126.839,7.60E+07
충청남도,예산군,예산읍 산성리,705,,충청남도 예산군 예산읍 산성리 705 ,81.27,8,1991,2017,11,,36.6921,126.831,8.27E+07
충청남도,예산군,예산읍 산성리,710,한신아파트,충청남도 예산군 예산읍 산성리 710 한신아파트,115.02,2,1996,2017,11,,36.693,126.832,1.36E+08
충청남도,예산군,예산읍 산성리,Jan-95,예산1차세광엔리치타워아파트,충청남도 예산군 예산읍 산성리 95-1 예산1차세광엔리치타워아파트,84.96,5,2006,2017,11,,36.6877,126.8408,1.80E+08
충청남도,예산군,예산읍 신례원리,582,신례원현대아파트,충청남도 예산군 예산읍 신례원리 582 신례원현대아파트,59.85,15,1994,2017,11,,36.7229,126.8387,6.30E+07
충청남도,예산군,예산읍 신례원리,589,아름채아파트,충청남도 예산군 예산읍 신례원리 589 아름채아파트,58.32,1,2005,2017,11,,36.7235,126.8381,8.09E+07
충청남도,예산군,예산읍 예산리,12,능금마을신성아파트,충청남도 예산군 예산읍 예산리 12 능금마을신성아파트,59.98,13,1993,2017,11,,36.6847,126.8444,6.56E+07
충청남도,예산군,예산읍 예산리,12,능금마을신성아파트,충청남도 예산군 예산읍 예산리 12 능금마을신성아파트,84.95,14,1993,2017,11,,36.6847,126.8444,1.12E+08
충청남도,예산군,예산읍 주교리,179-1,석탑유익아파트,충청남도 예산군 예산읍 주교리 179-1 석탑유익아파트,84.77,1,2001,2017,11,,36.6868,126.8343,1.06E+08
충청남도,예산군,예산읍 주교리,179-1,석탑유익아파트,충청남도 예산군 예산읍 주교리 179-1 석탑유익아파트,84.77,3,1997,2017,11,,36.6868,126.8343,1.22E+08
충청남도,홍성군,구항면 마온리,05월 10일,무지개아파트,충청남도 홍성군 구항면 마온리 5-10 무지개아파트,38.54,4,2000,2017,11,,36.5709,126.6537,3.90E+07
충청남도,홍성군,홍북읍 봉신리,289-1,동진임대아파트,충청남도 홍성군 홍북읍 봉신리 289-1 동진임대아파트,49.68,8,1998,2017,11,,36.6235,126.6626,6.81E+07
충청남도,홍성군,홍북읍 봉신리,289-1,동진임대아파트,충청남도 홍성군 홍북읍 봉신리 289-1 동진임대아파트,39.9,5,1998,2017,11,,36.6235,126.6626,3.85E+07
충청남도,홍성군,홍북읍 신경리,1168,내포신도시롯데캐슬,충청남도 홍성군 홍북읍 신경리 1168 내포신도시롯데캐슬,84.94,17,2012,2017,11,,36.6523,126.6719,2.29E+08
충청남도,홍성군,홍북읍 신경리,1168,내포신도시롯데캐슬,충청남도 홍성군 홍북읍 신경리 1168 내포신도시롯데캐슬,84.99,3,2012,2017,11,,36.6523,126.6719,2.08E+08
충청남도,홍성군,홍북읍 신경리,1168,내포신도시롯데캐슬,충청남도 홍성군 홍북읍 신경리 1168 내포신도시롯데캐슬,84.94,7,2012,2017,11,,36.6523,126.6719,2.23E+08
충청남도,홍성군,홍북읍 신경리,1168,내포신도시롯데캐슬,충청남도 홍성군 홍북읍 신경리 1168 내포신도시롯데캐슬,84.94,2,2012,2017,11,,36.6523,126.6719,2.05E+08
충청남도,홍성군,홍북읍 신경리,1169,효성해링턴플레이스,충청남도 홍성군 홍북읍 신경리 1169 효성해링턴플레이스,67.44,16,2014,2017,11,,36.6506,126.6748,1.94E+08
충청남도,홍성군,홍북읍 신경리,1169,효성해링턴플레이스,충청남도 홍성군 홍북읍 신경리 1169 효성해링턴플레이스,84.98,6,2014,2017,11,,36.6506,126.6748,2.30E+08
충청남도,홍성군,홍북읍 신경리,1204,엘에이치스타힐스,충청남도 홍성군 홍북읍 신경리 1204 엘에이치스타힐스,84.92,10,2015,2017,11,,36.6472,126.6809,2.52E+08
충청남도,홍성군,홍북읍 신경리,1370,한울마을모아엘가아파트,충청남도 홍성군 홍북읍 신경리 1370 한울마을모아엘가아파트,78.54,25,2016,2017,11,,36.6461,126.6742,2.34E+08
충청남도,홍성군,홍북읍 신경리,1370,한울마을모아엘가아파트,충청남도 홍성군 홍북읍 신경리 1370 한울마을모아엘가아파트,84.99,14,2016,2017,11,,36.6461,126.6742,2.73E+08
충청남도,홍성군,홍북읍 신경리,928,극동스타클래스센트럴,충청남도 홍성군 홍북읍 신경리 928 극동스타클래스센트럴,60,1,2014,2017,11,,36.6536,126.6728,1.64E+08
충청남도,홍성군,홍북읍 신경리,928,극동스타클래스센트럴,충청남도 홍성군 홍북읍 신경리 928 극동스타클래스센트럴,59.98,11,2014,2017,11,,36.6536,126.6728,1.75E+08
충청남도,홍성군,홍성읍 남장리,515,주공그린빌,충청남도 홍성군 홍성읍 남장리 515 주공그린빌,46.16,2,2001,2017,11,,36.5904,126.6681,7.63E+07
충청남도,홍성군,홍성읍 남장리,515,주공그린빌,충청남도 홍성군 홍성읍 남장리 515 주공그린빌,46.16,4,2001,2017,11,,36.5904,126.6681,7.70E+07
충청남도,홍성군,홍성읍 남장리,515,주공그린빌,충청남도 홍성군 홍성읍 남장리 515 주공그린빌,46.2,5,2001,2017,11,,36.5904,126.6681,7.71E+07
충청남도,홍성군,홍성읍 남장리,515,주공그린빌,충청남도 홍성군 홍성읍 남장리 515 주공그린빌,59.64,2,2001,2017,11,,36.5904,126.6681,1.00E+08
충청남도,홍성군,홍성읍 내법리,285-78,현광아파트,충청남도 홍성군 홍성읍 내법리 285-78 현광아파트,59.99,19,1997,2017,11,,36.6175,126.6689,4.82E+07
충청남도,홍성군,홍성읍 오관리,333,우주은하아파트,충청남도 홍성군 홍성읍 오관리 333 우주은하아파트,84.87,7,1991,2017,11,,36.5988,126.6699,7.81E+07
충청남도,홍성군,홍성읍 오관리,652,청솔아파트,충청남도 홍성군 홍성읍 오관리 652 청솔아파트,132.12,6,1997,2017,11,,36.5987,126.6546,1.46E+08
충청남도,홍성군,홍성읍 오관리,652,청솔아파트,충청남도 홍성군 홍성읍 오관리 652 청솔아파트,84.39,7,1997,2017,11,,36.5987,126.6546,1.06E+08
충청남도,홍성군,홍성읍 오관리,808,세광엔리치타워,충청남도 홍성군 홍성읍 오관리 808 세광엔리치타워,84.96,6,2006,2017,11,,36.6043,126.6578,1.54E+08
충청남도,홍성군,홍성읍 오관리,808,세광엔리치타워,충청남도 홍성군 홍성읍 오관리 808 세광엔리치타워,84.96,7,2006,2017,11,,36.6043,126.6578,1.56E+08
충청남도,홍성군,홍성읍 옥암리,1105,홍성옥암하늘채아파트,충청남도 홍성군 홍성읍 옥암리 1105 홍성옥암하늘채아파트,85,6,2006,2017,11,,36.5922,126.6564,1.54E+08
충청남도,홍성군,홍성읍 옥암리,1105,홍성옥암하늘채아파트,충청남도 홍성군 홍성읍 옥암리 1105 홍성옥암하늘채아파트,85,2,2006,2017,11,,36.5922,126.6564,1.42E+08
충청남도,홍성군,홍성읍 옥암리,1105,홍성옥암하늘채아파트,충청남도 홍성군 홍성읍 옥암리 1105 홍성옥암하늘채아파트,85,4,2006,2017,11,,36.5922,126.6564,1.50E+08
충청남도,홍성군,홍성읍 월산리,850,부영아파트,충청남도 홍성군 홍성읍 월산리 850 부영아파트,49.84,12,2003,2017,11,,36.6023,126.6489,7.41E+07
충청남도,홍성군,홍성읍 월산리,850,부영아파트,충청남도 홍성군 홍성읍 월산리 850 부영아파트,49.84,9,2003,2017,11,,36.6023,126.6489,7.48E+07
충청남도,홍성군,홍성읍 월산리,850,부영아파트,충청남도 홍성군 홍성읍 월산리 850 부영아파트,49.84,13,2003,2017,11,,36.6023,126.6489,7.39E+07
