,시도,시구군,읍면동,지번,아파트명,전체주소,전용면적,층,건축년도,거래년도,거래월,거래금액,위도,경도
6989,인천광역시,서구,경서동 ,979-1,청라반도유보라2.0,인천광역시 서구 경서동 979-1 청라반도유보라2.0,121.73,14,2012,2017,11,467461769.3844681,37.5253,126.6245
6990,인천광역시,서구,경서동 ,980-3,청라동양엔파트,인천광역시 서구 경서동 980-3 청라동양엔파트,118.37,15,2012,2017,11,457483986.83011866,37.5247,126.6222
6991,인천광역시,서구,경서동 ,980-3,청라동양엔파트,인천광역시 서구 경서동 980-3 청라동양엔파트,118.37,14,2012,2017,11,457318330.5098772,37.5247,126.6222
6992,인천광역시,서구,공촌동 ,318-1,광명아파트,인천광역시 서구 공촌동 318-1 광명아파트,84.51,6,1998,2017,11,234933723.64661157,37.5483,126.6826
6993,인천광역시,서구,당하동 ,1027-15,신안실크벨리아파트,인천광역시 서구 당하동 1027-15 신안실크벨리아파트,84.99,2,2004,2017,11,272044464.533823,37.5917,126.6936
6994,인천광역시,서구,당하동 ,1027-15,신안실크벨리아파트,인천광역시 서구 당하동 1027-15 신안실크벨리아파트,59.96,6,2004,2017,11,237851167.34812844,37.5917,126.6936
6995,인천광역시,서구,당하동 ,1027-3,동문굿모닝힐,인천광역시 서구 당하동 1027-3 동문굿모닝힐,84.97,7,2004,2017,11,278837977.44784737,37.5932,126.6934
6996,인천광역시,서구,당하동 ,1031,풍림아이원아파트,인천광역시 서구 당하동 1031 풍림아이원아파트,84.55,7,2004,2017,11,283588466.21486294,37.5914,126.6957
6997,인천광역시,서구,당하동 ,1092-8,,인천광역시 서구 당하동 1092-8 ,33.12,4,2012,2017,11,108844055.37239563,37.5933,126.6757
6998,인천광역시,서구,당하동 ,820-1,태평아파트,인천광역시 서구 당하동 820-1 태평아파트,59.97,4,1999,2017,11,210321221.41487086,37.5854,126.6789
6999,인천광역시,서구,당하동 ,820-1,태평아파트,인천광역시 서구 당하동 820-1 태평아파트,59.97,3,1999,2017,11,207379662.6320585,37.5854,126.6789
7000,인천광역시,서구,마전동 ,1003-1,동아아파트,인천광역시 서구 마전동 1003-1 동아아파트,84.9,20,1999,2017,11,240055976.8636955,37.5969,126.6725
7001,인천광역시,서구,마전동 ,1003-1,동아아파트,인천광역시 서구 마전동 1003-1 동아아파트,84.9,10,1999,2017,11,243725085.02481878,37.5969,126.6725
7002,인천광역시,서구,마전동 ,1029-2,검단1차대주피오레아파트,인천광역시 서구 마전동 1029-2 검단1차대주피오레아파트,84.97,6,2007,2017,11,302677492.181049,37.5974,126.6658
7003,인천광역시,서구,마전동 ,1029-2,검단1차대주피오레아파트,인천광역시 서구 마전동 1029-2 검단1차대주피오레아파트,84.97,10,2007,2017,11,305125741.5469128,37.5974,126.6658
7004,인천광역시,서구,마전동 ,916,목화아파트,인천광역시 서구 마전동 916 목화아파트,44.0,3,1990,2017,11,114586973.04579699,37.6046,126.6584
7005,인천광역시,서구,마전동 ,917-1,한일아파트,인천광역시 서구 마전동 917-1 한일아파트,59.1,5,1991,2017,11,130106821.18169367,37.6056,126.6586
7006,인천광역시,서구,마전동 ,917-2,은혜아파트,인천광역시 서구 마전동 917-2 은혜아파트,84.83,6,1991,2017,11,150318787.6323892,37.6055,126.6594
7007,인천광역시,서구,마전동 ,920,장미아파트,인천광역시 서구 마전동 920 장미아파트,42.12,3,1990,2017,11,109386440.58356464,37.6063,126.6594
7008,인천광역시,서구,마전동 ,920,장미아파트,인천광역시 서구 마전동 920 장미아파트,39.65,1,1990,2017,11,102651451.21024168,37.6063,126.6594
7009,인천광역시,서구,마전동 ,995-3,유호아파트,인천광역시 서구 마전동 995-3 유호아파트,57.15,3,1992,2017,11,122894589.39238203,37.602,126.6627
7010,인천광역시,서구,마전동 ,998-1,검단아이파크아파트,인천광역시 서구 마전동 998-1 검단아이파크아파트,69.83,7,2007,2017,11,263788140.11952186,37.6019,126.6649
7011,인천광역시,서구,마전동 ,999-1,검단2차아이파크,인천광역시 서구 마전동 999-1 검단2차아이파크,132.38,12,2010,2017,11,447013405.1537695,37.599000000000004,126.6664
7012,인천광역시,서구,불로동 ,185-40,신명스카이뷰아파트,인천광역시 서구 불로동 185-40 신명스카이뷰아파트,84.72,9,2007,2017,11,211255935.9625455,37.6198,126.694
7013,인천광역시,서구,불로동 ,308,월드아파트,인천광역시 서구 불로동 308 월드아파트,59.89,13,1998,2017,11,170842515.1371001,37.6176,126.6924
7014,인천광역시,서구,불로동 ,308,월드아파트,인천광역시 서구 불로동 308 월드아파트,59.89,18,1998,2017,11,168410245.2930621,37.6176,126.6924
7015,인천광역시,서구,불로동 ,308,월드아파트,인천광역시 서구 불로동 308 월드아파트,84.93,18,1998,2017,11,204049871.4521867,37.6176,126.6924
7016,인천광역시,서구,불로동 ,312-2,퀸스타운신명아파트,인천광역시 서구 불로동 312-2 퀸스타운신명아파트,134.97,7,1998,2017,11,252263660.86523807,37.6175,126.6899
7017,인천광역시,서구,불로동 ,312-2,퀸스타운신명아파트,인천광역시 서구 불로동 312-2 퀸스타운신명아파트,59.72,10,1998,2017,11,176528396.41507947,37.6175,126.6899
7018,인천광역시,서구,불로동 ,312-2,퀸스타운신명아파트,인천광역시 서구 불로동 312-2 퀸스타운신명아파트,134.97,9,1998,2017,11,253530198.34834445,37.6175,126.6899
7019,인천광역시,서구,불로동 ,372,퀸스타운길훈아파트,인천광역시 서구 불로동 372 퀸스타운길훈아파트,84.99,7,1999,2017,11,211488061.8448342,37.614000000000004,126.6869
7020,인천광역시,서구,불로동 ,806,불로e편한세상아파트,인천광역시 서구 불로동 806 불로e편한세상아파트,59.79,17,2005,2017,11,205877339.72288764,37.6184,126.6944
7021,인천광역시,서구,불로동 ,806,불로e편한세상아파트,인천광역시 서구 불로동 806 불로e편한세상아파트,84.86,3,2005,2017,11,241409096.81976032,37.6184,126.6944
7022,인천광역시,서구,석남동 ,208-1,동남아파트,인천광역시 서구 석남동 208-1 동남아파트,42.21,4,1989,2017,11,84018913.23548317,37.5119,126.6644
7023,인천광역시,서구,석남동 ,208-1,동남아파트,인천광역시 서구 석남동 208-1 동남아파트,51.48,4,1989,2017,11,102971216.60502565,37.5119,126.6644
7024,인천광역시,서구,석남동 ,208-1,동남아파트,인천광역시 서구 석남동 208-1 동남아파트,42.21,3,1989,2017,11,84068484.74479675,37.5119,126.6644
7025,인천광역시,서구,석남동 ,208-1,동남아파트,인천광역시 서구 석남동 208-1 동남아파트,42.21,5,1989,2017,11,83870140.3881197,37.5119,126.6644
7026,인천광역시,서구,석남동 ,444-4,황해아파트,인천광역시 서구 석남동 444-4 황해아파트,52.64,4,1983,2017,11,128096958.91643012,37.5128,126.669
7027,인천광역시,서구,석남동 ,466-1,현광아파트,인천광역시 서구 석남동 466-1 현광아파트,48.54,4,1989,2017,11,109558191.28348053,37.5114,126.676
7028,인천광역시,서구,석남동 ,521-2,동우아파트,인천광역시 서구 석남동 521-2 동우아파트,54.81,5,1986,2017,11,140885577.26756084,37.5085,126.67
7029,인천광역시,서구,신현동 ,302-1,신현이편한세상하늘채,인천광역시 서구 신현동 302-1 신현이편한세상하늘채,60.0,20,2010,2017,11,296517473.9963409,37.5201,126.671
7030,인천광역시,서구,신현동 ,302-1,신현이편한세상하늘채,인천광역시 서구 신현동 302-1 신현이편한세상하늘채,114.95,3,2010,2017,11,352836139.57281256,37.5201,126.671
7031,인천광역시,서구,심곡동 ,259-2,극동늘푸른아파트,인천광역시 서구 심곡동 259-2 극동늘푸른아파트,84.86,1,1997,2017,11,233404588.38284433,37.5408,126.67299999999999
7032,인천광역시,서구,심곡동 ,285,대동아파트,인천광역시 서구 심곡동 285 대동아파트,59.91,17,1996,2017,11,183955593.5965439,37.5452,126.6807
7033,인천광역시,서구,심곡동 ,290-3,신원아파트,인천광역시 서구 심곡동 290-3 신원아파트,113.34,8,1996,2017,11,211287253.49254715,37.5449,126.6828
7034,인천광역시,서구,연희동 ,682-12,한국아파트,인천광역시 서구 연희동 682-12 한국아파트,58.32,8,1994,2017,11,179837484.199885,37.5511,126.675
7035,인천광역시,서구,연희동 ,682-12,한국아파트,인천광역시 서구 연희동 682-12 한국아파트,84.75,3,1994,2017,11,225917467.99453318,37.5511,126.675
7036,인천광역시,서구,연희동 ,762-2,중흥에스클래스,인천광역시 서구 연희동 762-2 중흥에스클래스,119.59,17,2010,2017,11,498078795.64008474,37.5391,126.6518
7037,인천광역시,서구,연희동 ,762-4,호반베르디움,인천광역시 서구 연희동 762-4 호반베르디움,84.96,23,2011,2017,11,382428901.80716515,37.5373,126.6518
7038,인천광역시,서구,연희동 ,762-4,호반베르디움,인천광역시 서구 연희동 762-4 호반베르디움,84.99,22,2011,2017,11,382525712.04888344,37.5373,126.6518
7039,인천광역시,서구,연희동 ,776-4,호반베르디움2차아파트,인천광역시 서구 연희동 776-4 호반베르디움2차아파트,59.74,23,2011,2017,11,320102665.0169803,37.5373,126.65799999999999
7040,인천광역시,서구,연희동 ,776-4,호반베르디움2차아파트,인천광역시 서구 연희동 776-4 호반베르디움2차아파트,59.94,16,2011,2017,11,322809269.42550194,37.5373,126.65799999999999
7041,인천광역시,서구,연희동 ,796-10,서해그랑블,인천광역시 서구 연희동 796-10 서해그랑블,59.97,10,2010,2017,11,346388431.6758175,37.5311,126.6557
7042,인천광역시,서구,연희동 ,796-10,서해그랑블,인천광역시 서구 연희동 796-10 서해그랑블,59.97,4,2010,2017,11,338798822.1920005,37.5311,126.6557
7043,인천광역시,서구,연희동 ,796-10,서해그랑블,인천광역시 서구 연희동 796-10 서해그랑블,59.97,9,2010,2017,11,346318681.64624214,37.5311,126.6557
7044,인천광역시,서구,연희동 ,796-10,서해그랑블,인천광역시 서구 연희동 796-10 서해그랑블,60.0,13,2010,2017,11,346009967.78206396,37.5311,126.6557
7045,인천광역시,서구,왕길동 ,273-5,원흥아파트,인천광역시 서구 왕길동 273-5 원흥아파트,69.87,1,1993,2017,11,156646590.7962681,37.6001,126.6509
7046,인천광역시,서구,왕길동 ,273-5,원흥아파트,인천광역시 서구 왕길동 273-5 원흥아파트,69.87,4,1993,2017,11,165205695.0734855,37.6001,126.6509
7047,인천광역시,서구,왕길동 ,634-1,신명프라자Ⅱ,인천광역시 서구 왕길동 634-1 신명프라자Ⅱ,84.94,2,2004,2017,11,246155794.82429898,37.6027,126.6526
7048,인천광역시,서구,원당동 ,823-1,엘지원당자이아파트,인천광역시 서구 원당동 823-1 엘지원당자이아파트,59.95,2,2004,2017,11,232083055.68411124,37.5957,126.6955
7049,인천광역시,서구,원당동 ,852-1,원당e편한세상,인천광역시 서구 원당동 852-1 원당e편한세상,84.98,13,2004,2017,11,283748217.6935538,37.5961,126.7022
7050,인천광역시,연수구,동춘동 ,920-1,연수3차대우아파트,인천광역시 연수구 동춘동 920-1 연수3차대우아파트,99.09,1,1993,2017,11,249409829.07405508,37.4124,126.6676
7051,인천광역시,연수구,동춘동 ,921,동춘마을아파트,인천광역시 연수구 동춘동 921 동춘마을아파트,59.36,3,1994,2017,11,217929689.94201052,37.4112,126.6702
7052,인천광역시,연수구,동춘동 ,921,동춘마을아파트,인천광역시 연수구 동춘동 921 동춘마을아파트,59.36,5,1994,2017,11,222208163.17129886,37.4112,126.6702
7053,인천광역시,연수구,동춘동 ,922,풍림연수3차아파트,인천광역시 연수구 동춘동 922 풍림연수3차아파트,84.3,1,1993,2017,11,251367714.15381777,37.4124,126.6725
7054,인천광역시,연수구,동춘동 ,923,금호동아아파트,인천광역시 연수구 동춘동 923 금호동아아파트,101.97,6,1993,2017,11,320108380.32040703,37.4109,126.6761
7055,인천광역시,연수구,동춘동 ,925-7,대우삼환아파트,인천광역시 연수구 동춘동 925-7 대우삼환아파트,90.18,4,1994,2017,11,308995176.92508566,37.4059,126.6788
7056,인천광역시,연수구,동춘동 ,925-7,대우삼환아파트,인천광역시 연수구 동춘동 925-7 대우삼환아파트,90.18,15,1994,2017,11,314287314.6205584,37.4059,126.6788
7057,인천광역시,연수구,동춘동 ,925-7,대우삼환아파트,인천광역시 연수구 동춘동 925-7 대우삼환아파트,90.18,18,1994,2017,11,312834840.237959,37.4059,126.6788
7058,인천광역시,연수구,동춘동 ,928,현대아파트,인천광역시 연수구 동춘동 928 현대아파트,84.97,8,1993,2017,11,314667163.60060155,37.4033,126.6762
7059,인천광역시,연수구,동춘동 ,928,현대아파트,인천광역시 연수구 동춘동 928 현대아파트,84.97,7,1993,2017,11,314400425.14092743,37.4033,126.6762
7060,인천광역시,연수구,동춘동 ,929,연수2차풍림아파트,인천광역시 연수구 동춘동 929 연수2차풍림아파트,84.22,5,1993,2017,11,302950893.6347691,37.4006,126.6736
7061,인천광역시,연수구,동춘동 ,929,연수2차풍림아파트,인천광역시 연수구 동춘동 929 연수2차풍림아파트,84.22,6,1993,2017,11,304608419.1076585,37.4006,126.6736
7062,인천광역시,연수구,동춘동 ,929,연수2차풍림아파트,인천광역시 연수구 동춘동 929 연수2차풍림아파트,45.36,1,1993,2017,11,205339386.7878455,37.4006,126.6736
7063,인천광역시,연수구,동춘동 ,929,연수2차풍림아파트,인천광역시 연수구 동춘동 929 연수2차풍림아파트,84.22,8,1993,2017,11,306004936.00415623,37.4006,126.6736
7064,인천광역시,연수구,동춘동 ,931,무지개마을아파트,인천광역시 연수구 동춘동 931 무지개마을아파트,59.76,10,1995,2017,11,271701203.70160997,37.4015,126.6711
7065,인천광역시,연수구,동춘동 ,932,한양2차아파트,인천광역시 연수구 동춘동 932 한양2차아파트,68.36,4,1994,2017,11,256502185.28996193,37.4054,126.6726
7066,인천광역시,연수구,동춘동 ,938,건영아파트,인천광역시 연수구 동춘동 938 건영아파트,84.95,1,1994,2017,11,253860781.99604332,37.4084,126.6681
7067,인천광역시,연수구,동춘동 ,939,태평아파트,인천광역시 연수구 동춘동 939 태평아파트,92.93,6,1992,2017,11,256374232.47651017,37.4108,126.6667
7068,인천광역시,연수구,동춘동 ,940,대림3차아파트,인천광역시 연수구 동춘동 940 대림3차아파트,53.01,3,1993,2017,11,178222998.46096432,37.4069,126.6665
7069,인천광역시,연수구,동춘동 ,941,대동아파트,인천광역시 연수구 동춘동 941 대동아파트,75.26,5,1994,2017,11,245413687.4600911,37.4056,126.669
7070,인천광역시,연수구,동춘동 ,943,동남아파트,인천광역시 연수구 동춘동 943 동남아파트,52.14,10,1994,2017,11,203218586.40070927,37.4013,126.66799999999999
7071,인천광역시,연수구,동춘동 ,943,동남아파트,인천광역시 연수구 동춘동 943 동남아파트,52.14,9,1994,2017,11,203648458.86559212,37.4013,126.66799999999999
7072,인천광역시,연수구,선학동 ,340,태산아파트,인천광역시 연수구 선학동 340 태산아파트,64.38,5,1991,2017,11,171386985.2676314,37.4219,126.6993
7073,인천광역시,연수구,송도동 ,111,송도더샵마스터뷰22BL,인천광역시 연수구 송도동 111 송도더샵마스터뷰22BL,84.92,6,2015,2017,11,519184478.08428144,37.383,126.6318
7074,인천광역시,연수구,송도동 ,15-11,송도코오롱더프라우2단지,인천광역시 연수구 송도동 15-11 송도코오롱더프라우2단지,134.82,12,2009,2017,11,497249668.407248,37.3994,126.6515
7075,인천광역시,연수구,송도동 ,157,송도해모로월드뷰,인천광역시 연수구 송도동 157 송도해모로월드뷰,84.92,21,2012,2017,11,478812449.4691129,37.384,126.6645
7076,인천광역시,연수구,송도동 ,161-3,송도캐슬&해모로,인천광역시 연수구 송도동 161-3 송도캐슬&해모로,111.46,11,2013,2017,11,551042599.9748421,37.3844,126.675
7077,인천광역시,연수구,송도동 ,161-3,송도캐슬&해모로,인천광역시 연수구 송도동 161-3 송도캐슬&해모로,84.48,24,2013,2017,11,452288426.09867334,37.3844,126.675
7078,인천광역시,연수구,송도동 ,161-3,송도캐슬&해모로,인천광역시 연수구 송도동 161-3 송도캐슬&해모로,84.44,3,2013,2017,11,435036374.4690919,37.3844,126.675
7079,인천광역시,연수구,송도동 ,17-3,더샵그린워크2차,인천광역시 연수구 송도동 17-3 더샵그린워크2차,84.34,6,2014,2017,11,533706160.1405821,37.4015,126.6415
7080,인천광역시,연수구,송도동 ,17-3,더샵그린워크2차,인천광역시 연수구 송도동 17-3 더샵그린워크2차,84.34,8,2014,2017,11,537541566.1355968,37.4015,126.6415
7081,인천광역시,연수구,송도동 ,18-6,더샵그린워크1차,인천광역시 연수구 송도동 18-6 더샵그린워크1차,84.87,23,2014,2017,11,542506735.9875793,37.3989,126.6415
7082,인천광역시,연수구,송도동 ,18-7,송도더샵하버뷰2,인천광역시 연수구 송도동 18-7 송도더샵하버뷰2,99.85,19,2012,2017,11,519224368.5694232,37.3978,126.6432
7083,인천광역시,연수구,송도동 ,19-7,송도자이하버뷰2단지아파트,인천광역시 연수구 송도동 19-7 송도자이하버뷰2단지아파트,101.7,6,2011,2017,11,493562714.50277185,37.3952,126.6431
7084,인천광역시,연수구,송도동 ,190-2,송도글로벌캠퍼스푸르지오,인천광역시 연수구 송도동 190-2 송도글로벌캠퍼스푸르지오,101.25,10,2013,2017,11,541451183.596025,37.3767,126.6538
7085,인천광역시,연수구,송도동 ,190-2,송도글로벌캠퍼스푸르지오,인천광역시 연수구 송도동 190-2 송도글로벌캠퍼스푸르지오,101.99,37,2013,2017,11,554343304.3426313,37.3767,126.6538
7086,인천광역시,연수구,송도동 ,191-4,송도에듀포레푸르지오,인천광역시 연수구 송도동 191-4 송도에듀포레푸르지오,59.94,21,2016,2017,11,,37.374,126.65899999999999
7087,인천광역시,연수구,송도동 ,191-4,송도에듀포레푸르지오,인천광역시 연수구 송도동 191-4 송도에듀포레푸르지오,84.52,10,2016,2017,11,454606477.3533106,37.374,126.65899999999999
7088,인천광역시,연수구,송도동 ,192-1,송도더샵그린스퀘어,인천광역시 연수구 송도동 192-1 송도더샵그린스퀘어,98.24,9,2014,2017,11,545675142.7449241,37.3718,126.6532
7089,인천광역시,연수구,송도동 ,192-1,송도더샵그린스퀘어,인천광역시 연수구 송도동 192-1 송도더샵그린스퀘어,84.87,7,2014,2017,11,488171929.5037651,37.3718,126.6532
7090,인천광역시,연수구,송도동 ,192-1,송도더샵그린스퀘어,인천광역시 연수구 송도동 192-1 송도더샵그린스퀘어,84.53,8,2014,2017,11,488869633.9174981,37.3718,126.6532
7091,인천광역시,연수구,송도동 ,192-1,송도더샵그린스퀘어,인천광역시 연수구 송도동 192-1 송도더샵그린스퀘어,84.53,7,2014,2017,11,487147519.6839442,37.3718,126.6532
7092,인천광역시,연수구,송도동 ,2-5,위드프리상뜨,인천광역시 연수구 송도동 2-5 위드프리상뜨,120.06,14,2006,2017,11,377688378.37150717,37.3962,126.6528
7093,인천광역시,연수구,송도동 ,21-59,인천송도힐스테이트,인천광역시 연수구 송도동 21-59 인천송도힐스테이트,142.36,15,2011,2017,11,550256979.0313559,37.3965,126.6498
7094,인천광역시,연수구,송도동 ,21-65,현대힐스테이트,인천광역시 연수구 송도동 21-65 현대힐스테이트,142.13,3,2011,2017,11,532542804.29612637,37.3942,126.6474
7095,인천광역시,연수구,송도동 ,22-21,푸르지오월드마크,인천광역시 연수구 송도동 22-21 푸르지오월드마크,156.85,13,2010,2017,11,601345843.0853167,37.3934,126.6465
7096,인천광역시,연수구,송도동 ,23-4,더샵 센트럴파크2,인천광역시 연수구 송도동 23-4 더샵 센트럴파크2,101.95,42,2011,2017,11,588007520.4354653,37.3945,126.641
7097,인천광역시,연수구,송도동 ,3-40,송도풍림아이원6단지아파트,인천광역시 연수구 송도동 3-40 송도풍림아이원6단지아파트,130.58,10,2005,2017,11,535391562.29753256,37.3902,126.6545
7098,인천광역시,연수구,송도동 ,3-44,송도해모로아파트,인천광역시 연수구 송도동 3-44 송도해모로아파트,123.19,13,2006,2017,11,530985792.3482981,37.3892,126.6602
7099,인천광역시,연수구,송도동 ,3-44,송도해모로아파트,인천광역시 연수구 송도동 3-44 송도해모로아파트,101.85,7,2006,2017,11,488095560.2197108,37.3892,126.6602
7100,인천광역시,연수구,송도동 ,3-46,아이파크송도,인천광역시 연수구 송도동 3-46 아이파크송도,101.85,5,2005,2017,11,499094661.6644769,37.3877,126.6587
7101,인천광역시,연수구,송도동 ,3-46,아이파크송도,인천광역시 연수구 송도동 3-46 아이파크송도,101.62,3,2005,2017,11,486790254.9003501,37.3877,126.6587
7102,인천광역시,연수구,송도동 ,33-1,아트윈푸르지오,인천광역시 연수구 송도동 33-1 아트윈푸르지오,84.98,10,2015,2017,11,467188455.40988207,37.3927,126.6323
7103,인천광역시,연수구,송도동 ,9-31,송도웰카운티1단지,인천광역시 연수구 송도동 9-31 송도웰카운티1단지,119.91,10,2008,2017,11,563957990.1711144,37.3776,126.6483
7104,인천광역시,연수구,연수동 ,533,주공아파트,인천광역시 연수구 연수동 533 주공아파트,49.94,6,1992,2017,11,190272272.33053863,37.4212,126.6918
7105,인천광역시,연수구,연수동 ,578-1,세경아파트,인천광역시 연수구 연수동 578-1 세경아파트,51.75,6,1997,2017,11,177633607.7950815,37.4166,126.6833
7106,인천광역시,연수구,연수동 ,578-2,연수주공3차아파트,인천광역시 연수구 연수동 578-2 연수주공3차아파트,44.66,3,1993,2017,11,168627091.48659766,37.4155,126.6849
7107,인천광역시,연수구,연수동 ,578-2,연수주공3차아파트,인천광역시 연수구 연수동 578-2 연수주공3차아파트,44.66,8,1993,2017,11,171486332.4042381,37.4155,126.6849
7108,인천광역시,연수구,연수동 ,579,대우1차아파트,인천광역시 연수구 연수동 579 대우1차아파트,101.76,2,1992,2017,11,260532640.59426987,37.4174,126.6873
7109,인천광역시,연수구,연수동 ,582-2,"연수시영1차,승기마을아파트","인천광역시 연수구 연수동 582-2 연수시영1차,승기마을아파트",26.82,12,1992,2017,11,111314349.4800483,37.4148,126.6881
7110,인천광역시,연수구,연수동 ,582-2,"연수시영1차,승기마을아파트","인천광역시 연수구 연수동 582-2 연수시영1차,승기마을아파트",26.82,5,1992,2017,11,113248367.33606207,37.4148,126.6881
7111,인천광역시,연수구,연수동 ,582-2,"연수시영1차,승기마을아파트","인천광역시 연수구 연수동 582-2 연수시영1차,승기마을아파트",44.22,6,1992,2017,11,171540642.36664784,37.4148,126.6881
7112,인천광역시,연수구,연수동 ,582-2,"연수시영1차,승기마을아파트","인천광역시 연수구 연수동 582-2 연수시영1차,승기마을아파트",26.82,8,1992,2017,11,112316933.25591552,37.4148,126.6881
7113,인천광역시,연수구,연수동 ,582-2,"연수시영1차,승기마을아파트","인천광역시 연수구 연수동 582-2 연수시영1차,승기마을아파트",26.82,13,1992,2017,11,111112491.37815225,37.4148,126.6881
7114,인천광역시,연수구,연수동 ,582-2,"연수시영1차,승기마을아파트","인천광역시 연수구 연수동 582-2 연수시영1차,승기마을아파트",49.56,10,1993,2017,11,189246637.8028406,37.4148,126.6881
7115,인천광역시,연수구,연수동 ,582-2,"연수시영1차,승기마을아파트","인천광역시 연수구 연수동 582-2 연수시영1차,승기마을아파트",49.56,2,1993,2017,11,182808304.75304806,37.4148,126.6881
7116,인천광역시,연수구,연수동 ,582-2,"연수시영1차,승기마을아파트","인천광역시 연수구 연수동 582-2 연수시영1차,승기마을아파트",49.56,8,1993,2017,11,190040161.02810562,37.4148,126.6881
7117,인천광역시,연수구,연수동 ,634,연수우성2차아파트,인천광역시 연수구 연수동 634 연수우성2차아파트,84.78,1,1995,2017,11,291687386.5072378,37.4119,126.685
7118,인천광역시,연수구,연수동 ,634,연수우성2차아파트,인천광역시 연수구 연수동 634 연수우성2차아파트,59.59,11,1995,2017,11,283658070.4458815,37.4119,126.685
7119,인천광역시,연수구,연수동 ,634,연수우성2차아파트,인천광역시 연수구 연수동 634 연수우성2차아파트,59.59,6,1995,2017,11,283157485.6809484,37.4119,126.685
7120,인천광역시,연수구,연수동 ,635,연수1차우성아파트,인천광역시 연수구 연수동 635 연수1차우성아파트,101.97,19,1994,2017,11,321877879.08492243,37.4099,126.68299999999999
7121,인천광역시,연수구,연수동 ,635,연수1차우성아파트,인천광역시 연수구 연수동 635 연수1차우성아파트,160.03,3,1994,2017,11,391561344.32916117,37.4099,126.68299999999999
7122,인천광역시,연수구,옥련동 ,118-1,송학둥지아파트,인천광역시 연수구 옥련동 118-1 송학둥지아파트,56.16,4,1983,2017,11,137333414.12885058,37.4289,126.6499
7123,인천광역시,연수구,옥련동 ,118-1,송학둥지아파트,인천광역시 연수구 옥련동 118-1 송학둥지아파트,56.16,1,1983,2017,11,134249964.19055593,37.4289,126.6499
7124,인천광역시,연수구,옥련동 ,632,서해아파트,인천광역시 연수구 옥련동 632 서해아파트,59.89,2,1995,2017,11,200670975.3183831,37.4238,126.6517
7125,인천광역시,연수구,옥련동 ,633,현대2차아파트,인천광역시 연수구 옥련동 633 현대2차아파트,84.6,7,1995,2017,11,267786935.26721966,37.4259,126.6466
7126,인천광역시,연수구,옥련동 ,636-1,우성1차아파트,인천광역시 연수구 옥련동 636-1 우성1차아파트,84.69,11,1996,2017,11,264247325.38425028,37.4237,126.6471
7127,인천광역시,연수구,옥련동 ,637-1,현대4차아파트,인천광역시 연수구 옥련동 637-1 현대4차아파트,59.99,10,1997,2017,11,239696408.46290386,37.4253,126.6509
7128,인천광역시,연수구,옥련동 ,643-2,풍림아파트,인천광역시 연수구 옥련동 643-2 풍림아파트,59.96,7,1998,2017,11,221769776.07069862,37.4271,126.6547
7129,인천광역시,연수구,옥련동 ,644-1,쌍용아파트,인천광역시 연수구 옥련동 644-1 쌍용아파트,59.78,22,1998,2017,11,227368119.89517248,37.4251,126.6531
7130,인천광역시,연수구,청학동 ,451,시대아파트,인천광역시 연수구 청학동 451 시대아파트,49.59,4,1994,2017,11,170296776.5591246,37.4225,126.6696
7131,인천광역시,연수구,청학동 ,451,시대아파트,인천광역시 연수구 청학동 451 시대아파트,35.74,11,1994,2017,11,147515956.17637646,37.4225,126.6696
7132,인천광역시,연수구,청학동 ,451,시대아파트,인천광역시 연수구 청학동 451 시대아파트,35.74,4,1994,2017,11,148206939.27664077,37.4225,126.6696
7133,인천광역시,연수구,청학동 ,455,연수1차하나아파트,인천광역시 연수구 청학동 455 연수1차하나아파트,84.91,5,1995,2017,11,266585037.57427263,37.4194,126.669
7134,인천광역시,연수구,청학동 ,559-1,동보아파트,인천광역시 연수구 청학동 559-1 동보아파트,59.76,14,1996,2017,11,186295383.41600072,37.4259,126.6623
7135,인천광역시,중구,신생동 ,38-5,삼성아파트,인천광역시 중구 신생동 38-5 삼성아파트,59.06,16,2001,2017,11,177318507.95411527,37.4654,126.6297
7136,인천광역시,중구,신흥동1가 ,34-2,인천신흥대림아파트,인천광역시 중구 신흥동1가 34-2 인천신흥대림아파트,84.95,5,2002,2017,11,236599501.31781614,37.4666,126.6305
7137,인천광역시,중구,신흥동1가 ,34-8,풍림아파트,인천광역시 중구 신흥동1가 34-8 풍림아파트,59.96,8,1996,2017,11,175868585.04626,37.4651,126.6313
7138,인천광역시,중구,신흥동2가 ,54-5,삼익아파트,인천광역시 중구 신흥동2가 54-5 삼익아파트,58.41,11,1979,2017,11,92386438.20905924,37.4648,126.6328
7139,인천광역시,중구,신흥동3가 ,7-9,한별프라이빌,인천광역시 중구 신흥동3가 7-9 한별프라이빌,84.8,9,2004,2017,11,200138737.6867677,37.4634,126.6346
7140,인천광역시,중구,운서동 ,2708-8,풍림아이원아파트,인천광역시 중구 운서동 2708-8 풍림아이원아파트,59.99,1,2002,2017,11,222285713.42366326,37.4992,126.4873
7141,인천광역시,중구,운서동 ,2748-1,풍림아이원아파트,인천광역시 중구 운서동 2748-1 풍림아이원아파트,59.99,1,2002,2017,11,222285713.42366326,37.496,126.4832
7142,인천광역시,중구,운서동 ,2788-6,영종주공스카이빌아파트,인천광역시 중구 운서동 2788-6 영종주공스카이빌아파트,51.74,3,2001,2017,11,243584855.97288406,37.4913,126.4889
